"indice_tiempo","partida","valor"
"2018-11-01","8474 - Maquinas y aparatos de clasificar, cribar, separar, lavar, quebrantar, triturar, pulverizar, mezclar, amasar o sobar, tierra, piedra u otra materia mineral solida (incluidos el polvo y la pasta); maquinas de aglomerar, formar o moldear combustibles miner","242"
"2018-11-01","8477 - Maquinas y aparatos para trabajar caucho o plastico o para fabricar productos de estas materias, no expresados ni comprendidos en otra parte de este capitulo.","0"
"2018-11-01","8478 - Maquinas y aparatos para preparar o elaborar tabaco, no expresados ni comprendidos en otra parte de este capitulo.","230"
"2018-11-01","8479 - Maquinas y aparatos mecanicos con funcion propia, no expresados ni comprendidos en otra parte de este capitulo.","216"
"2018-11-01","8480 - Cajas de fundicion; placas de fondo para moldes; modelos para moldes; moldes para metal (excepto las lingoteras), carburos metalicos, vidrio, materia mineral, caucho o plastico.","21"
"2018-11-01","8481 - Articulos de griferia y organos similares para tuberias, calderas, depositos, cubas o continentes similares, incluidas las valvulas reductoras de presion y las valvulas termostaticas.","0"
"2018-11-01","8482 - Rodamientos de bolas, de rodillos o de agujas.","1592"
"2018-11-01","8483 - Arboles de transmision (incluidos los de levas y los cigueqales) y manivelas; cajas de cojinetes y cojinetes; engranajes y ruedas de friccion; husillos fileteados de bolas o rodillos; reductores, multiplicadores y variadores de velocidad, incluidos los c","121"
"2018-11-01","8484 - Juntas metaloplasticas; surtidos de juntas de distinta composicion presentados en bolsitas, sobres o envases analogos; juntas mecanicas de estanqueidad.","6727"
"2018-11-01","8487 - Partes de maquinas o aparatos, n.c.o.p. del capitulo 84 (excl. sin conexiones electricas, partes aisladas electricamente, bobinados, contactos ni otras caracteristicas eléctricas)","2458"
"2018-11-01","8501 - Motores y generadores, electricos, excepto los grupos electrogenos.","1849"
"2018-11-01","8502 - Grupos electrogenos y convertidores rotativos electricos.","625"
"2018-11-01","8503 - Partes identificables como destinadas, exclusiva o principalmente, a las maquinas de las partidas 85.01 u 85.02.","425"
"2018-11-01","8504 - Transformadores electricos, convertidores electricos estaticos (por ejemplo:rectificadores) y bobinas de reactancia (autoinduccion).","359"
"2018-11-01","8505 - Electroimanes; imanes permanentes y articulos destinados a ser imantados permanentemente; platos, mandriles y dispositivos magneticos o electromagneticos similares, de sujecion; acoplamientos, embragues, variadores de velocidad y frenos, electromagnetico","0"
"2018-11-01","8506 - Pilas y baterias de pilas, electricas.","124"
"2018-11-01","8507 - Acumuladores electricos, incluidos sus separadores, aunque sean cuadrados o rectangulares.","382"
"2018-11-01","8508 - Herramientas electromecanicas con motor electrico incorporado, de uso manual.","38"
"2018-11-01","8509 - Aparatos electromecanicos con motor electrico incorporado, de uso domestico.","66"
"2018-11-01","8510 - Afeitadoras, maquinas de cortar el pelo o esquilar y aparatos de depilar, con motor electrico incorporado.","135"
"2018-11-01","8511 - Aparatos y dispositivos electricos de encendido o de arranque, para motores de encendido por chispa o por compresion (por ejemplo: magnetos, dinamomagnetos, bobinas de encendido, bujias de encendido o calentamiento, motores de arranque); generadores (por","0"
"2018-11-01","8512 - Aparatos electricos de alumbrado o seqalizacion (excepto los articulos de la partida n: 85.39), limpiaparabrisas, eliminadores de escarcha o vaho, electricos, del tipo de los utilizados en velocipedos o vehiculos automoviles.","0"
"2018-11-01","8513 - Lamparas electricas portatiles concebidas para funcionar con su propia fuente de energia (por ejemplo: de pilas, acumuladores, electromagneticas), excepto los aparatos de alumbrado de la partida n: 85.12.","33"
"2018-11-01","8514 - Hornos electricos industriales o de laboratorio, incluidos los de induccion o perdidas dielectricas; los demas aparatos industriales o de laboratorio para tratamiento termico de materias por induccion o perdidas dielectricas.","172"
"2018-11-01","8515 - Maquinas y aparatos para soldar (aunque puedan cortar), electricos (incluidos los de gas calentado electricamente), de laser u otros haces de luz o de fotones, ultrasonido, haces de electrones, impulsos magneticos o chorro de plasma; maquinas y aparatos","260"
"2018-11-01","8516 - Calentadores electricos de agua de calentamiento instantaneo o acumulacion y calentadores electricos de inmersion; aparatos electricos para calefaccion de espacios o suelos; aparatos electrotermicos para el cuidado del cabello (por ejemplo: secadores, ri","3"
"2018-11-01","8517 - Aparatos electricos de telefonia o telegrafia con hilos, incluidos los telefonos de auricular inalambrico, combinado con microfono y los aparatos de telecomunicacion por corriente portadora o telecomunicacion digital; videofonos.","112"
"2018-11-01","8518 - Microfonos y sus soportes; altavoces (altoparlantes), incluso montados en sus cajas; auriculares, incluso combinados con microfono; amplificadores electricos de audiofrecuencia; equipos electricos para amplificacion de sonido.","82"
"2018-11-01","8519 - Giradiscos, tocadiscos, tocacasetes y demas reproductores de sonido, sin dispositivo de grabacion de sonido incorporado.","159"
"2018-11-01","8521 - Aparatos de grabacion o reproduccion de imagen y sonido (videos), incluso con receptor de seqales de imagen y sonido incorporado.","570"
"2018-11-01","8522 - Partes y accesorios identificables como destinados, exclusiva o principamente, a los aparatos de las partidas n: 85.19 a 85.21.","21"
"2018-11-01","8523 - Soportes preparados para grabar sonido o grabaciones analogas, sin grabar, excepto los productos del capitulo 37.","4"
"2018-11-01","8525 - Aparatos emisores de radiotelefonia, radiotelegrafia, radiodifusion o television, incluso con aparato receptor o de grabacion o reproduccion de sonido, incorporados; camaras de television; videocamaras, incluidas las de imagen fija.","7"
"2018-11-01","8526 - Aparatos de radar, de radionavegacion o radiotelemando.","0"
"2018-11-01","8527 - Aparatos receptores de radiotelefonia, radiotelegrafia o radiodifusion, incluso combinados en la misma envoltura con grabador o reproductor de sonido o con reloj.","663"
"2018-11-01","8528 - Aparatos receptores de television, incluso con aparato receptor de radiodifusion o de grabacion o reproduccion de sonido o imagen incoporados; videomonitores y videoproyectores.","0"
"2018-11-01","8529 - Partes identificables como destinadas, exclusiva o principalmente, a los aparatos de las partidas n: 85.25 a 85.28.","94"
"2018-11-01","8530 - Aparatos electricos de seqalizacion (excepto los de transmision de mensajes), seguridad, control o mando, para vias ferreas o similares, carreteras, vias fluviales, areas o parques de estacionamiento, instalaciones portuarias o aeropuertos (excepto los d","507"
"2018-11-01","8531 - Aparatos electricos de seqalizacion acustica o visual (por ejemplo: sonerias, sirenas, tableros anunciadores, avisadores de proteccion contra robo o incendio), excepto los de las partidas n: 85.12 u 85.30.","38"
"2018-11-01","8532 - Condensadores electricos fijos, variables o ajustables.","56"
"2018-11-01","8533 - Resistencias electricas, excepto las de calentamiento (incluidos reostatos y potenciometros).","52"
"2018-11-01","8534 - Circuitos impresos.","55"
"2018-11-01","8535 - Aparatos para corte, seccionamiento, proteccion, derivacion, empalme o conexion de circuitos electricos (por ejemplo: interruptores, conmutadores, cortacircuitos, pararrayos, limitadores de tension, supresores de sobretension transitoria, tomas de corrie","0"
"2018-11-01","8536 - Aparatos para corte, seccionamiento, proteccion, derivacion, empalme o conexion de circuitos electricos (por ejemplo: interruptores, conmutadores, reles, cortacircuitos, supresores de sobretension transitoria, clavijas y tomas de corriente (enchufes), po","6"
"2018-11-01","8537 - Cuadros, paneles, consolas, armarios y demas soportes equipados con varios aparatos de las partidas n: 85.35 u 85.36, para control o distribucion de electricidad, incluidos los que incorporen instrumentos o aparatos del capitulo 90, asi como los aparatos","0"
"2018-11-01","8538 - Partes identificables como destinadas, exclusiva o principalmente, a los apartos de las partidas n: 85.35, 85.36 u 85.37.","102"
"2018-11-01","8539 - Lamparas y tubos electricos de incandescencia o de descarga, incluidos los faros o unidades ""sellados"" y las lamparas y tubos de rayos ultravioletas o infrarrojos; lamparas de arco.","1607"
"2018-11-01","8541 - Diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados.","1051"
"2018-11-01","8542 - Circuitos integrados y microestructuras electronicas.","142"
"2018-11-01","8543 - Maquinas y aparatos electricos con funcion propia, no expresados ni comprendidos en otra parte de este capitulo.","126"
"2018-11-01","8544 - Hilos, cables (incluidos los coaxiales) y demas conductores aislados para electricidad aunque esten laqueados, anodizados o provistos de piezas de conexion; cables de fibras opticas constituidos por fibras enfundadas individualmente, incluso con conducto","0"
"2018-11-01","8545 - Electrodos y escobillas de carbon, carbon para lamparas o pilas y demas articulos de grafito u otros carbonos, incluso con metal, para usos electricos.","7"
"2018-11-01","8546 - Aisladores electricos de cualquier materia.","550"
"2018-11-01","8547 - Piezas aislantes totalmente de materia aislante o con simples piezas metalicas de ensamblado (por ejemplo: casquillos roscados) embutidas en la masa, para maquinas, aparatos o instalaciones electricas, excepto los aisladores de la partida n: 85.46; tubos","2032"
"2018-11-01","8548 - Desperdicios y desechos de pilas, baterias de pilas o acumuladores, electricos; pilas, baterias de pilas y acumuladores, electricos, inservibles; partes electricas de maquinas o aparatos, no expresadas ni comprendidas en otra parte de este capitulo.","2"
"2018-11-01","8607 - Partes de vehiculos para vias ferreas o similares.","84"
"2018-11-01","8608 - Material fijo para vmas firreas o similares; aparatos mecanicos (incluso electromecanicos) para seqalizacisn, seguridad, control o mando para vmas firreas o similares, carreteras o vmas fluviales, areas o parques para estacionamiento, instalaciones portu","13"
"2018-11-01","8701 - Tractores (excepto las carretillas tractor de la partida n: 87.09).","0"
"2018-11-01","8702 - Vehiculos automoviles para el transporte de diez o mas personas, incluido el conductor.","141"
"2018-11-01","8703 - Coches de turismo y demas vehiculos automoviles concebidos principalmente para transporte de personas (excepto los de la partida n: 87.02), incluidos los vehiculos del tipo familiar (""break"" o ""station wagon"") y los de carreras.","0"
"2018-11-01","8704 - Vehiculos automoviles para el transporte de mercancias.","0"
"2018-11-01","8706 - Chasis de vehiculos automoviles de las partidas n: 87.01 a 87.05, equipados con su motor.","14381"
"2018-11-01","8707 - Carrocerias de vehiculos automoviles de las partidas n: 87.01 a 87.05, incluidas las cabinas.","144509"
"2018-11-01","8708 - Partes y accesorios de vehiculos automoviles de las partidas n: 87.01 a 87.05.","462255"
"2018-11-01","8711 - Motocicletas y triciclos a motor (incluidos los tambien a pedales) y velocipedos equipados con motor auxiliar, con sidecar o sin el; sidecares.","0"
"2018-11-01","8714 - Partes y accesorios de vehiculos de las partidas n: 87.11 a 87.13.","59"
"2018-11-01","8716 - Remolques y semirremolques para cualquier vehiculo; los demas vehiculos no automoviles; sus partes.","68967"
"2018-11-01","8802 - Las demas aeronaves (por ejemplo: helicopteros, aviones); vehiculos espaciales (incluidos los satelites) y sus vehiculos de lanzamiento y vehiculos suborbitales.","18"
"2018-11-01","8803 - Partes de los aparatos de las partidas n: 88.01 u 88.02.","57"
"2018-11-01","8903 - Yates y demas barcos y embarcaciones de recreo o deporte; barcas (botes) de remo y canoas.","1861"
"2018-11-01","8907 - Los demas artefactos flotantes (por ejemplo: balsas, depositos, cajones, incluso de amarre, boyas y balizas).","226"
"2018-11-01","9001 - Fibras opticas y haces de fibras opticas; cables de fibras opticas, excepto los de la partida n: 85.44; hojas y placas de materia polarizante; lentes (incluso de contacto), prismas, espejos y demas elementos de optica de cualquier materia, sin montar, ex","780"
"2018-11-01","9002 - Lentes, prismas, espejos y demas elementos de optica de cualquier materia, montados, para instrumentos o aparatos, excepto los de vidrio sin trabajar opticamente.","833"
"2018-11-01","9003 - Monturas (armazones) de gafas (anteojos) o articulos similares y sus partes.","0"
"2018-11-01","9004 - Gafas (anteojos) correctoras, protectoras u otras, y articulos similares.","112"
"2018-11-01","9010 - Aparatos y material para laboratorios fotografico o cinematografico (incluidos los aparatos para proyectar o realizar esquemas (trazas) de circuitos sobre superficies sensibilizadas de material semiconductor), no expresados ni comprendidos en otra parte","0"
"2018-11-01","9011 - Microscopios opticos, incluso para fotomicrografia, cinefotomicrografia o microproyeccion.","14"
"2018-11-01","9013 - Dispositivos de cristal liquido que no constituyan articulos comprendidos mas especificamente en otra parte; laseres, excepto los diodos laser; los demas aparatos e instrumentos de optica, no expresados ni comprendidos en otra parte de este capitulo.","106"
"2018-11-01","9014 - Brujulas, incluidos los compases de navegacion; los demas instrumentos y aparatos de navegacion.","0"
"2018-11-01","9015 - Instrumentos y aparatos de geodesia, topografia, agrimensura, nivelacion, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia o geofisica, excepto las brujulas; telemetros.","0"
"2018-11-01","9017 - Instrumentos de dibujo, trazado o calculo (por ejemplo: maquinas de dibujar, pantografos, transportadores, estuches de dibujo, reglas y circulos, de calculo); instrumentos manuales de medida de longitud (por ejemplo: metros, micrometros, calibradores), n","1"
"2018-11-01","9018 - Instrumentos y aparatos de medicina, cirugia, odontologia o veterinaria, incluidos los de centellografia y demas aparatos electromedicos, asi como los aparatos para pruebas visuales.","0"
"2018-11-01","9019 - Aparatos de mecanoterapia; aparatos para masajes; aparatos de sicotecnia; aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimacion y demas aparatos de terapia respiratoria.","15"
"2018-11-01","9021 - Articulos y aparatos de ortopedia, incluidas las fajas y vendajes medicoquirurgicos y las muletas; tablillas, ferulas u otros articulos y aparatos para fracturas; articulos y aparatos de protesis; audifonos y demas aparatos que lleve la propia persona o","38"
"2018-11-01","9022 - Aparatos de rayos x y aparatos que utilicen radiaciones alfa, beta o gamma, incluso para uso medico, quirurgico, odontologico o veterinario, incluidos los aparatos de radiografia o radioterapia, tubos de rayos x y demas dispositivos generadores de rayos","1969"
"2018-11-01","9023 - Instrumentos, aparatos y modelos concebidos para demostraciones (por ejemplo: en la enseqanza o exposiciones), no susceptibles de otros usos.","231"
"2018-11-01","9024 - Maquinas y aparatos para ensayos de dureza, traccion, compresion, elasticidad u otras propiedades mecanicas de materiales (por ejemplo: metal, madera, textil, papel, plastico).","1200"
"2018-11-01","9025 - Densimetros, areometros, pesaliquidos e instrumentos flotantes similares, termometros, pirometros, barometros, higrometros y sicrometros, aunque sean registradores, incluso combinados entre si.","131"
"2018-11-01","9026 - Instrumentos y aparatos para la medida o control del caudal, nivel, presion u otras caracteristicas variables de liquidos o gases (por ejemplo: caudalimetros, indicadores de nivel, manometros, contadores de calor), excepto los instrumentos y aparatos de","21"
"2018-11-01","9027 - Instrumentos y aparatos para analisis fisicos o quimicos (por ejemplo: polarimetros, refractometros, espectrometros, analizadores de gases o humos); instrumentos y aparatos para ensayos de viscosidad, porosidad, dilatacion, tension superficial o similare","7"
"2018-11-01","9028 - Contadores de gas, liquido o electricidad, incluidos los de calibracion.","101"
"2018-11-01","9029 - Los demas contadores (por ejemplo: cuentarrevoluciones, contadores de produccion, taximetros, cuentakilometros, podometros); velocimetros y tacometros, excepto los de las partidas n: 90.14 o 90.15; estroboscopios.","159"
"2018-11-01","9030 - Osciloscopios, analizadores de espectro y demas instrumentos y aparatos para medida o control de magnitudes electricas; instrumentos y aparatos para medida o deteccion de radiaciones alfa, beta, gamma, x, cosmicas o demas radiaciones ionizantes.","268"
"2018-11-01","9031 - Instrumentos, aparatos y maquinas de medida o control, no expresados ni comprendidos en otra parte de este capitulo; proyectores de perfiles.","516"
"2018-11-01","9032 - Instrumentos y aparatos para regulacion o control automaticos.","369"
"2018-11-01","9033 - Partes y accesorios, no expresados ni comprendidos en otra parte de este capitulo, para maquinas, aparatos, instrumentos o articulos del capitulo 90.","402"
"2018-11-01","9101 - Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque).","880"
"2018-11-01","9102 - Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida n: 91.01.","1185"
"2018-11-01","9105 - Los demas relojes.","15"
"2018-11-01","9106 - Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, fechadores, contadores).","108"
"2018-11-01","9107 - Interruptores horarios y demas aparatos que permitan accionar un dispositivo en un momento dado, con mecanismo de relojerma o motor sincrsnico.","0"
"2018-11-01","9113 - Pulseras para reloj y sus partes.","0"
"2018-11-01","9201 - Pianos, incluso automaticos; clavecines y demas instrumentos de cuerda con teclado.","2"
"2018-11-01","9205 - Los demas instrumentos musicales de viento (por ejemplo: clarinetes, trompetas, gaitas).","76"
"2018-11-01","9206 - Instrumentos musicales de percusion (por ejemplo: tambores, cajas, xilofonos, platillos, castaquelas, maracas).","0"
"2018-11-01","9207 - Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones).","7"
"2018-11-01","9209 - Partes (por ejemplo: mecanismos de cajas de musica) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecanicos) de instrumentos musicales; metronomos y diapasones de cualquier tipo.","0"
"2018-11-01","9302 - Revolveres y pistolas, excepto los de las partidas n: 93.03 o 93.04.","23"
"2018-11-01","9305 - Partes y accesorios de los articulos de las partidas n: 93.01 a 93.04.","0"
"2018-11-01","9306 - Bombas, granadas, torpedos, minas, misiles, cartuchos y demas municiones y proyectiles, y sus partes, incluidas las postas, perdigones y tacos para cartuchos.","178"
"2018-11-01","9401 - Asientos (excepto los de la partida n: 94.02), incluso los transformables en cama, y sus partes.","79"
"2018-11-01","9402 - Mobiliario para la medicina, cirugia, odontologia o veterinaria (por ejemplo: mesas de operaciones o de reconocimiento, camas con mecanismo para uso clinico, sillones de dentista); sillones de peluqueria y sillones similares, con dispositivos de orientac","7"
"2018-11-01","9403 - Los demas muebles y sus partes.","192"
"2018-11-01","9404 - Somieres; articulos de cama y articulos similares (por ejemplo: colchones, cubrepies, edredones, cojines, pufes, almohadas), bien con muelles (resortes), bien rellenos o guarnecidos interiormente con cualquier materia, incluidos los de caucho o plastico","1223"
"2018-11-01","9405 - Aparatos de alumbrado (incluidos los proyectores) y sus partes, no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosos y articulos similiares, con fuente de luz inseparable, y sus partes no expresadas ni comprendid","31"
"2018-11-01","9406 - Construcciones prefabricadas","1684"
"2018-11-01","9503 - Los demas juguetes; modelos reducidos a escala y modelos similares, para entretenimiento, incluso animados; rompecabezas de cuaquier clase.","44"
"2018-11-01","9504 - Articulos para juegos de sociedad, incluidos los juegos con motor o mecanismo, billares, mesas especiales para juegos de casino y juegos de bolos automaticos.","665"
"2018-11-01","9505 - Articulos para fiestas, carnaval u otras diversiones, incluidos los de magia y articulos sorpresa.","225"
"2018-11-01","9506 - Articulos y material para cultura fisica, gimnasia, atletismo, demas deportes (incluido el tenis de mesa) o para juegos al aire libre, no expresados ni comprendidos en otra parte de este capitulo; piscinas, incluso infantiles.","69"
"2018-11-01","9508 - Tiovivos, columpios, casetas de tiro y demas atracciones de feria; circos y zoolsgicos ambulantes; teatros ambulantes.","177"
"2018-11-01","9602 - Materias vegetales o minerales para tallar, trabajadas, y manufacturas de estas materias; manufacturas moldeadas o talladas de cera, parafina, estearina, gomas o resinas naturales o pasta para modelar y demas manufacturas moldeadas o talladas no expresad","57"
"2018-11-01","9603 - Escobas, cepillos y brochas, aunque sean partes de maquinas, aparatos o vehiculos, escobas mecanicas de uso manual, excepto las de motor, pinceles y plumeros; cabezas preparadas para articulos de cepilleria; almohadillas y rodillos, para pintar; rasqueta","120"
"2018-11-01","9604 - Tamices, cedazos y cribas, de mano.","10"
"2018-11-01","9605 - Juegos o surtidos de viaje para aseo personal, costura o limpieza del calzado o de prendas de vestir.","0"
"2018-11-01","9606 - Botones y botones de presion; formas para botones y demas partes de botones o de botones de presion; esbozos de botones.","27"
"2018-11-01","9607 - Cierres de cremallera (cierres relampago) y sus partes.","214"
"2018-11-01","9608 - Boligrafos; rotuladores y marcadores con punta de fieltro u otra punta porosa; estilograficas y demas plumas; estiletes o punzones para clises de mimeografo (""stencils""); portaminas; portaplumas, portalapices y articulos similares; partes de estos articu","10"
"2018-11-01","9609 - Lapices, minas, pasteles, carboncillos, tizas para escribir o dibujar y jaboncillos (tizas) de sastre.","0"
"2018-11-01","9610 - Pizarras y tableros para escribir o dibujar, incluso enmarcados.","27"
"2018-11-01","9611 - Fechadores, sellos, numeradores, timbradores y articulos similares (incluidos los aparatos para imprimir etiquetas), de mano; componedores e imprentillas con componedor, de mano.","0"
"2018-11-01","9612 - Cintas para maquinas de escribir y cintas similares, entintadas o preparadas de otro modo para imprimir, incluso en carretes o cartuchos; tampones, incluso impregnados o con caja.","91"
"2018-11-01","9613 - Encendedores y mecheros, incluso mecanicos o electricos, y sus partes, excepto las piedras y mechas.","23"
"2018-11-01","9615 - Peines, peinetas, pasadores y articulos similares; horquillas; rizadores, bigudies y articulos similares para el peinado, excepto los de la partida n: 85.16, y sus partes.","1"
"2018-11-01","9616 - Pulverizadores de tocador, sus monturas y cabezas de montura; borlas y similares para aplicacion de polvos, otros cosmeticos o productos de tocador.","0"
"2018-11-01","9617 - Termos y demas recipientes isotirmicos, montados y aislados por vacmo, y sus partes (excepto las ampollas de vidrio).","8"
"2018-11-01","9618 - Maniquies y articulos similares; automatas y escenas animadas para escaparates.","0"
"2018-11-01","9619 -  COMPRESAS Y TAMPONES HIGIÉNICOS, PAÑALES PARA BEBÉS Y ARTÍCULOS SIMILARES, DE CUALQUIER MATERIA.","26"
"2018-11-01","9701 - Pinturas y dibujos, hechos totalmente a mano, excepto los dibujos de la partida n: 49.06 y articulos manufacturados decorados a mano; ""collages"" y cuadros similares.","0"
"2018-11-01","9703 - Obras originales de estatuaria o escultura, de cualquier materia.","26"
"2018-11-01","9705 - Colecciones y especimenes para colecciones de zoologia, botanica, mineralogia o anatomia o que tengan interes historico, arqueologico, paleontologico, etnografico o numismatico.","13"
"2018-11-01","9706 - Antigüedades de mas de cien años.","6185"
"2018-11-01","9998 - Operaciones especiales","595"
"2018-11-01","2706 - Alquitranes de hulla, lignito o turba y demas alquitranes minerales, aunque esten deshidratados o descabezados, incluidos los alquitranes reconstituidos.","30"
"2018-11-01","4906 - Planos y dibujos originales hechos a mano, de arquitectura, ingenieria, industriales, comerciales, topograficos o similares; textos manuscritos; reproducciones fotograficas sobre papel sensibilizado y copias con papel carbon (carbonico), de los planos, d","50"
"2018-11-01","7406 - Polvo y escamillas, de cobre.","0"
"2018-11-01","9507 - Caqas de pescar, anzuelos y demas articulos para la pesca con caqa; salabardos, cazamariposas y redes similares; sequelos (excepto los de las partidas n: 92.08 o 97.05) y articulos de caza similares.","92015"
"2018-12-01","0000 - Resto","295331"
"2018-12-01","0101 - Caballos, asnos, mulos y burdeganos, vivos.","2598"
"2018-12-01","0102 - Animales vivos de la especie bovina.","284"
"2018-12-01","0103 - Animales vivos de la especie porcina.","0"
"2018-12-01","0104 - Animales vivos de las especies ovina o caprina.","13"
"2018-12-01","0105 - Gallos, gallinas, patos, gansos, pavos (gallipavos) y pintadas, de las especies domesticas, vivos.","0"
"2018-12-01","0106 - Los demas animales vivos.","7"
"2018-12-01","0201 - Carne de animales de la especie bovina, fresca o refrigerada.","62672"
"2018-12-01","0202 - Carne de animales de la especie bovina, congelada.","120896"
"2018-12-01","0203 - Carne de animales de la especie porcina, fresca, refrigerada o congelada.","3474"
"2018-12-01","0204 - Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada.","621"
"2018-12-01","0205 - Carne de animales de las especies caballar, asnal o mular, fresca, refrigerada o congelada.","4966"
"2018-12-01","0206 - Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados.","14939"
"2018-12-01","0207 - Carne y despojos comestibles, de aves de la partida n: 01.05, frescos, refrigerados o congelados.","27905"
"2018-12-01","0209 - Tocino sin partes magras y grasa de cerdo o de ave sin fundir ni extraer de otro modo, frescos, refrigerados, congelados, salados o en salmuera, secos o ahumados.","0"
"2018-12-01","0210 - Carne y despojos comestibles, salados o en salmuera, secos o ahumados; harina y polvo comestibles, de carne o de despojos.","3"
"2018-12-01","0302 - Pescado fresco o refrigerado, excepto los filetes y demas carne de pescado de la partida n: 03.04.","6"
"2018-12-01","0303 - Pescado congelado, excepto los filetes y demas carne de pescado de la partida n: 03.04.","25133"
"2018-12-01","0304 - Filetes y demas carne de pescado (incluso picada), frescos, refrigerados o congelados.","30072"
"2018-12-01","0305 - Pescado seco, salado o en salmuera; pescado ahumado, incluso cocido antes o durante el ahumado; harina, polvo y ""pellets"" de pescado, aptos para la alimentacion humana.","2735"
"2018-12-01","0306 - Crustaceos, incluso pelados, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera; crustaceos sin pelar, cocidos en agua o vapor, incluso refrigerados, congelados, secos, salados o en salmuera; harina, polvo y ""pellets"" de crustaceos, a","85519"
"2018-12-01","0307 - Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera; invertebrados acuaticos, excepto los crustaceos y moluscos, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera; harina,","1540"
"2018-12-01","0401 - Leche y nata (crema), sin concentrar, sin adicion de azucar ni otro edulcorante.","66"
"2018-12-01","0402 - Leche y nata (crema), concentradas o con adicion de azucar u otro edulcorante.","52930"
"2018-12-01","0403 - Suero de manteca (de mantequilla)*, leche y nata (crema) cuajadas, yogur, kefir y demas leches y natas (cremas), fermentadas o acidificadas, incluso concentrados, con adicion de azucar u otro edulcorante, aromatizados o con frutas u otros frutos o cacao.","0"
"2018-12-01","0404 - Lactosuero, incluso concentrado o con adicion de azucar u otro edulcorante; productos constituidos por los componentes naturales de la leche, incluso con adicion de azucar u otro edulcorante, no expresados ni comprendidos en otra parte.","8365"
"2018-12-01","0405 - Manteca (mantequilla)* y demas materias grasas de la leche; pastas lacteas para untar.","10746"
"2018-12-01","0406 - Quesos y requeson.","22534"
"2018-12-01","0408 - Huevos de ave sin cascara (cascaron) y yemas de huevo, frescos, secos, cocidos en agua o vapor, moldeados, congelados o conservados de otro modo, incluso con adicion de azucar u otro edulcorante.","1747"
"2018-12-01","0409 - Miel natural.","7911"
"2018-12-01","0504 - Tripas, vejigas y estomagos de animales, excepto los de pescado, enteros o en trozos, frescos, refrigerados, congelados, salados o en salmuera, secos o ahumados.","3236"
"2018-12-01","0505 - Pieles y demas partes de ave, con sus plumas o su plumon, plumas y partes de plumas (incluso recortadas) y plumon, en bruto o simplemente limpiados, desinfectados o preparados para su conservacion; polvo y desperdicios de plumas o de partes de plumas.","993"
"2018-12-01","0506 - Huesos y nucleos corneos, en bruto, desgrasados, simplemente preparados (pero sin cortar en forma determinada), acidulados o desgelatinizados; polvo y desperdicios de estas materias.","98"
"2018-12-01","0507 - Marfil, concha (caparazon) de tortuga, ballenas de mamiferos marinos (incluidas las barbas), cuernos, astas, cascos, pezuqas, uqas, garras y picos, en bruto o simplemente preparados, pero sin cortar en forma determinada; polvo y desperdicios de estas mat","102"
"2018-12-01","0510 - Ambar gris, castoreo, algalia y almizcle; cantaridas; bilis, incluso desecada; glandulas y demas sustancias de origen animal utilizadas para la preparacion de productos farmaceuticos, frescas, refrigeradas, congeladas o conservadas provisionalmente de ot","2730"
"2018-12-01","0511 - Productos de origen animal no expresados ni comprendidos en otra parte; animales muertos de los capitulos 1 o 3, impropios para la alimentacion humana.","1317"
"2018-12-01","0602 - Las demas plantas vivas (incluidas sus raices), esquejes e injertos; blanco de setas.","0"
"2018-12-01","0603 - Flores y capullos, cortados para ramos o adornos, frescos, secos, blanqueados, teqidos, impregnados o preparados de otra forma.","5"
"2018-12-01","0701 - Papas (patatas)* frescas o refrigeradas.","204"
"2018-12-01","0702 - Tomates frescos o refrigerados.","36"
"2018-12-01","0703 - Cebollas, chalotes, ajos, puerros y demas hortalizas (incluso silvestres) aliaceas, frescos o refrigerados.","19124"
"2018-12-01","0705 - Lechugas (lactuca sativa) y achicorias, comprendidas la escarola y la endibia (cichorium spp.), frescas o refrigeradas.","29"
"2018-12-01","0706 - Zanahorias, nabos, remolachas para ensalada, salsifies, apionabos, rabanos y raices comestibles similares, frescos o refrigerados.","0"
