"indice_tiempo","partida","valor"
"2018-06-01","9207 - Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones).","583"
"2018-06-01","9208 - Cajas de musica, orquestriones, organillos, pajaros cantores, sierras musicales y demas instrumentos musicales no comprendidos en otra partida de este capitulo; reclamos de cualquier clase; silbatos, cuernos y demas instrumentos de boca, de llamada o avi","43"
"2018-06-01","9209 - Partes (por ejemplo: mecanismos de cajas de musica) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecanicos) de instrumentos musicales; metronomos y diapasones de cualquier tipo.","236"
"2018-06-01","9301 - Armas de guerra, excepto los revslveres, pistolas y armas blancas.","0"
"2018-06-01","9302 - Revolveres y pistolas, excepto los de las partidas n: 93.03 o 93.04.","675"
"2018-06-01","9303 - Las demas armas de fuego y artefactos similares que utilicen la deflagracion de polvora (por ejemplo: armas de caza, armas de avancarga, pistolas lanzacohete y demas artefactos concebidos unicamente para lanzar cohetes de seqal, pistolas y revolveres de","103"
"2018-06-01","9304 - Las demas armas (por ejemplo: armas largas y pistolas de muelle (resorte), aire comprimido o gas, porras), excepto las de la partida n: 93.07","162"
"2018-06-01","9305 - Partes y accesorios de los articulos de las partidas n: 93.01 a 93.04.","11"
"2018-06-01","9306 - Bombas, granadas, torpedos, minas, misiles, cartuchos y demas municiones y proyectiles, y sus partes, incluidas las postas, perdigones y tacos para cartuchos.","323"
"2018-06-01","9307 - Sables, espadas, bayonetas, lanzas y demas armas blancas, sus partes y fundas.","0"
"2018-06-01","9401 - Asientos (excepto los de la partida n: 94.02), incluso los transformables en cama, y sus partes.","22404"
"2018-06-01","9402 - Mobiliario para la medicina, cirugia, odontologia o veterinaria (por ejemplo: mesas de operaciones o de reconocimiento, camas con mecanismo para uso clinico, sillones de dentista); sillones de peluqueria y sillones similares, con dispositivos de orientac","1476"
"2018-06-01","9403 - Los demas muebles y sus partes.","5072"
"2018-06-01","9404 - Somieres; articulos de cama y articulos similares (por ejemplo: colchones, cubrepies, edredones, cojines, pufes, almohadas), bien con muelles (resortes), bien rellenos o guarnecidos interiormente con cualquier materia, incluidos los de caucho o plastico","3622"
"2018-06-01","9405 - Aparatos de alumbrado (incluidos los proyectores) y sus partes, no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosos y articulos similiares, con fuente de luz inseparable, y sus partes no expresadas ni comprendid","10752"
"2018-06-01","9406 - Construcciones prefabricadas","1805"
"2018-06-01","9503 - Los demas juguetes; modelos reducidos a escala y modelos similares, para entretenimiento, incluso animados; rompecabezas de cuaquier clase.","17191"
"2018-06-01","9504 - Articulos para juegos de sociedad, incluidos los juegos con motor o mecanismo, billares, mesas especiales para juegos de casino y juegos de bolos automaticos.","8160"
"2018-06-01","9505 - Articulos para fiestas, carnaval u otras diversiones, incluidos los de magia y articulos sorpresa.","1088"
"2018-06-01","9506 - Articulos y material para cultura fisica, gimnasia, atletismo, demas deportes (incluido el tenis de mesa) o para juegos al aire libre, no expresados ni comprendidos en otra parte de este capitulo; piscinas, incluso infantiles.","7261"
"2018-06-01","9507 - Caqas de pescar, anzuelos y demas articulos para la pesca con caqa; salabardos, cazamariposas y redes similares; sequelos (excepto los de las partidas n: 92.08 o 97.05) y articulos de caza similares.","611"
"2018-06-01","9508 - Tiovivos, columpios, casetas de tiro y demas atracciones de feria; circos y zoolsgicos ambulantes; teatros ambulantes.","135"
"2018-06-01","9602 - Materias vegetales o minerales para tallar, trabajadas, y manufacturas de estas materias; manufacturas moldeadas o talladas de cera, parafina, estearina, gomas o resinas naturales o pasta para modelar y demas manufacturas moldeadas o talladas no expresad","904"
"2018-06-01","9603 - Escobas, cepillos y brochas, aunque sean partes de maquinas, aparatos o vehiculos, escobas mecanicas de uso manual, excepto las de motor, pinceles y plumeros; cabezas preparadas para articulos de cepilleria; almohadillas y rodillos, para pintar; rasqueta","3596"
"2018-06-01","9604 - Tamices, cedazos y cribas, de mano.","7"
"2018-06-01","9605 - Juegos o surtidos de viaje para aseo personal, costura o limpieza del calzado o de prendas de vestir.","43"
"2018-06-01","9606 - Botones y botones de presion; formas para botones y demas partes de botones o de botones de presion; esbozos de botones.","228"
"2018-06-01","9607 - Cierres de cremallera (cierres relampago) y sus partes.","500"
"2018-06-01","9608 - Boligrafos; rotuladores y marcadores con punta de fieltro u otra punta porosa; estilograficas y demas plumas; estiletes o punzones para clises de mimeografo (""stencils""); portaminas; portaplumas, portalapices y articulos similares; partes de estos articu","1522"
"2018-06-01","9609 - Lapices, minas, pasteles, carboncillos, tizas para escribir o dibujar y jaboncillos (tizas) de sastre.","309"
"2018-06-01","9610 - Pizarras y tableros para escribir o dibujar, incluso enmarcados.","70"
"2018-06-01","9611 - Fechadores, sellos, numeradores, timbradores y articulos similares (incluidos los aparatos para imprimir etiquetas), de mano; componedores e imprentillas con componedor, de mano.","102"
"2018-06-01","9612 - Cintas para maquinas de escribir y cintas similares, entintadas o preparadas de otro modo para imprimir, incluso en carretes o cartuchos; tampones, incluso impregnados o con caja.","741"
"2018-06-01","9613 - Encendedores y mecheros, incluso mecanicos o electricos, y sus partes, excepto las piedras y mechas.","757"
"2018-06-01","9614 - Pipas (incluidas las cazoletas), boquillas para cigarros (puros) o cigarrillos, y sus partes.","78"
"2018-06-01","9615 - Peines, peinetas, pasadores y articulos similares; horquillas; rizadores, bigudies y articulos similares para el peinado, excepto los de la partida n: 85.16, y sus partes.","472"
"2018-06-01","9616 - Pulverizadores de tocador, sus monturas y cabezas de montura; borlas y similares para aplicacion de polvos, otros cosmeticos o productos de tocador.","469"
"2018-06-01","9617 - Termos y demas recipientes isotirmicos, montados y aislados por vacmo, y sus partes (excepto las ampollas de vidrio).","944"
"2018-06-01","9618 - Maniquies y articulos similares; automatas y escenas animadas para escaparates.","73"
"2018-06-01","9619 -  COMPRESAS Y TAMPONES HIGIÉNICOS, PAÑALES PARA BEBÉS Y ARTÍCULOS SIMILARES, DE CUALQUIER MATERIA.","3330"
"2018-06-01","9620 - Monopies, bípodes, trípodes y artículos similares","81"
"2018-06-01","9701 - Pinturas y dibujos, hechos totalmente a mano, excepto los dibujos de la partida n: 49.06 y articulos manufacturados decorados a mano; ""collages"" y cuadros similares.","42"
"2018-06-01","9703 - Obras originales de estatuaria o escultura, de cualquier materia.","100"
"2018-06-01","9998 - Operaciones especiales","49759"
"2018-07-01","0000 - Resto","94603"
"2018-07-01","0101 - Caballos, asnos, mulos y burdeganos, vivos.","0"
"2018-07-01","0103 - Animales vivos de la especie porcina.","0"
"2018-07-01","0105 - Gallos, gallinas, patos, gansos, pavos (gallipavos) y pintadas, de las especies domesticas, vivos.","0"
"2018-07-01","0106 - Los demas animales vivos.","0"
"2018-07-01","0201 - Carne de animales de la especie bovina, fresca o refrigerada.","0"
"2018-07-01","0202 - Carne de animales de la especie bovina, congelada.","0"
"2018-07-01","0203 - Carne de animales de la especie porcina, fresca, refrigerada o congelada.","5733"
"2018-07-01","0207 - Carne y despojos comestibles, de aves de la partida n: 01.05, frescos, refrigerados o congelados.","1794"
"2018-07-01","0209 - Tocino sin partes magras y grasa de cerdo o de ave sin fundir ni extraer de otro modo, frescos, refrigerados, congelados, salados o en salmuera, secos o ahumados.","267"
"2018-07-01","0210 - Carne y despojos comestibles, salados o en salmuera, secos o ahumados; harina y polvo comestibles, de carne o de despojos.","376"
"2018-07-01","0301 - Peces o pescados, vivos.","26"
"2018-07-01","0302 - Pescado fresco o refrigerado, excepto los filetes y demas carne de pescado de la partida n: 03.04.","4127"
"2018-07-01","0303 - Pescado congelado, excepto los filetes y demas carne de pescado de la partida n: 03.04.","304"
"2018-07-01","0304 - Filetes y demas carne de pescado (incluso picada), frescos, refrigerados o congelados.","811"
"2018-07-01","0305 - Pescado seco, salado o en salmuera; pescado ahumado, incluso cocido antes o durante el ahumado; harina, polvo y ""pellets"" de pescado, aptos para la alimentacion humana.","0"
"2018-07-01","0306 - Crustaceos, incluso pelados, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera; crustaceos sin pelar, cocidos en agua o vapor, incluso refrigerados, congelados, secos, salados o en salmuera; harina, polvo y ""pellets"" de crustaceos, a","293"
"2018-07-01","0307 - Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera; invertebrados acuaticos, excepto los crustaceos y moluscos, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera; harina,","532"
"2018-07-01","0308 - INVERTEBRADOS ACUÁTICOS, EXCEPTO LOS CRUSTÁCEOS Y MOLUSCOS, VIVOS, FRESCOS, REFRIGERADOS, CONGELADOS, SECOS, SALADOS O EN SALMUERA; INVERTEBRADOS ACUÁTICOS,EXCEPTO LOS CRUSTÁCEOS Y MOLUSCOS, AHUMADOS, INCLUSO COCIDOS ANTES O DURANTE EL AHUMADO; HARINA, POLVO Y «PELLETS» DE INVERTEBRADOS ACUÁTICOS, EXCEPTO LOS CRUSTÁCEOS Y MOLUSCOS, APTOS PARA LA ALIMENTACIÓN HUMANA.","0"
"2018-07-01","0401 - Leche y nata (crema), sin concentrar, sin adicion de azucar ni otro edulcorante.","0"
"2018-07-01","0402 - Leche y nata (crema), concentradas o con adicion de azucar u otro edulcorante.","0"
"2018-07-01","0403 - Suero de manteca (de mantequilla)*, leche y nata (crema) cuajadas, yogur, kefir y demas leches y natas (cremas), fermentadas o acidificadas, incluso concentrados, con adicion de azucar u otro edulcorante, aromatizados o con frutas u otros frutos o cacao.","0"
"2018-07-01","0404 - Lactosuero, incluso concentrado o con adicion de azucar u otro edulcorante; productos constituidos por los componentes naturales de la leche, incluso con adicion de azucar u otro edulcorante, no expresados ni comprendidos en otra parte.","247"
"2018-07-01","0405 - Manteca (mantequilla)* y demas materias grasas de la leche; pastas lacteas para untar.","0"
"2018-07-01","0406 - Quesos y requeson.","1683"
"2018-07-01","0409 - Miel natural.","0"
"2018-07-01","0504 - Tripas, vejigas y estomagos de animales, excepto los de pescado, enteros o en trozos, frescos, refrigerados, congelados, salados o en salmuera, secos o ahumados.","447"
"2018-07-01","0508 - Coral y materias similares, en bruto o simplemente preparados, pero sin otro trabajo; valvas y caparazones de moluscos, crustaceos o equinodermos, y jibiones, en bruto o simplemente preparados, pero sin cortar en forma determinada, sus polvos y desperdic","0"
"2018-07-01","0510 - Ambar gris, castoreo, algalia y almizcle; cantaridas; bilis, incluso desecada; glandulas y demas sustancias de origen animal utilizadas para la preparacion de productos farmaceuticos, frescas, refrigeradas, congeladas o conservadas provisionalmente de ot","636"
"2018-07-01","0511 - Productos de origen animal no expresados ni comprendidos en otra parte; animales muertos de los capitulos 1 o 3, impropios para la alimentacion humana.","1884"
"2018-07-01","0601 - Bulbos, cebollas, tuberculos, raices y bulbos tuberosos, turiones y rizomas, en reposo vegetativo, en vegetacion o en flor; plantas y raices de achicoria, excepto las raices de la partida n: 12.12.","82"
"2018-07-01","0602 - Las demas plantas vivas (incluidas sus raices), esquejes e injertos; blanco de setas.","133"
"2018-07-01","0603 - Flores y capullos, cortados para ramos o adornos, frescos, secos, blanqueados, teqidos, impregnados o preparados de otra forma.","350"
"2018-07-01","0701 - Papas (patatas)* frescas o refrigeradas.","85"
"2018-07-01","0702 - Tomates frescos o refrigerados.","896"
"2018-07-01","0703 - Cebollas, chalotes, ajos, puerros y demas hortalizas (incluso silvestres) aliaceas, frescos o refrigerados.","142"
